Dist Code,Year,State Code,State Name,Dist Name,RICE YIELD (Kg per ha),WHEAT YIELD (Kg per ha),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM YIELD (Kg per ha),SORGHUM YIELD (Kg per ha),PEARL MILLET YIELD (Kg per ha),MAIZE YIELD (Kg per ha),FINGER MILLET YIELD (Kg per ha),BARLEY YIELD (Kg per ha),CHICKPEA YIELD (Kg per ha),PIGEONPEA YIELD (Kg per ha),MINOR PULSES YIELD (Kg per ha),GROUNDNUT YIELD (Kg per ha),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER YIELD (Kg per ha),CASTOR YIELD (Kg per ha),LINSEED YIELD (Kg per ha),SUNFLOWER YIELD (Kg per ha),SOYABEAN YIELD (Kg per ha),OILSEEDS YIELD (Kg per ha),SUGARCANE YIELD (Kg per ha),COTTON YIELD (Kg per ha),ANNUAL RAINFALL (Millimeters),APRIL RAINFALL (Millimeters),AUGUST RAINFALL (Millimeters),DECEMBER RAINFALL (Millimeters),FEBRUARY RAINFALL (Millimeters),JANUARY RAINFALL (Millimeters),JULY RAINFALL (Millimeters),JUNE RAINFALL (Millimeters),MARCH RAINFALL (Millimeters),MAY RAINFALL (Millimeters),NOVEMBER RAINFALL (Millimeters),OCTOBER RAINFALL (Millimeters),SEPTEMBER RAINFALL (Millimeters),NITROGEN CONSUMPTION (tons),NITROGEN PER HA OF GCA (Kg per ha),NITROGEN PER HA OF NCA (Kg per ha),NITROGEN SHARE IN NPK (Percent),PHOSPHATE CONSUMPTION (tons),PHOSPHATE PER HA OF GCA (Kg per ha),PHOSPHATE PER HA OF NCA (Kg per ha),PHOSPHATE SHARE IN NPK (Percent),POTASH CONSUMPTION (tons),POTASH PER HA OF GCA (Kg per ha),POTASH PER HA OF NCA (Kg per ha),POTASH SHARE IN NPK (Percent),TOTAL CONSUMPTION (tons),TOTAL PER HA OF GCA (Kg per ha),TOTAL PER HA OF NCA (Kg per ha),BARLEY IRRIGATED AREA (1000 ha),CHICKPEA IRRIGATED AREA (1000 ha),COTTON IRRIGATED AREA (1000 ha),FINGER MILLET IRRIGATED AREA (1000 ha),FODDER IRRIGATED AREA (1000 ha),FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha),GROUNDNUT IRRIGATED AREA (1000 ha),KHARIF SORGHUM IRRIGATED AREA (1000 ha),LINSEED IRRIGATED AREA (1000 ha),MAIZE IRRIGATED AREA (1000 ha),MINOR PULSES IRRIGATED AREA (1000 ha),PEARL MILLET IRRIGATED AREA (1000 ha),PIGEONPEA IRRIGATED AREA (1000 ha),PULSES IRRIGATED AREA (1000 ha),RABI SORGHUM IRRIGATED AREA (1000 ha),RICE IRRIGATED AREA (1000 ha),SESAMUM IRRIGATED AREA (1000 ha),SORGHUM IRRIGATED AREA (1000 ha),SUGARCANE IRRIGATED AREA (1000 ha),WHEAT IRRIGATED AREA (1000 ha),APRIL MAXIMUM (Centigrate),AUGUST MAXIMUM (Centigrate),DECEMBER MAXIMUM (Centigrate),FEBRUARY MAXIMUM (Centigrate),JANUARY MAXIMUM (Centigrate),JULY MAXIMUM (Centigrate),JUNE MAXIMUM (Centigrate),MARCH MAXIMUM (Centigrate),MAY MAXIMUM (Centigrate),NOVEMBER MAXIMUM (Centigrate),OCTOBER MAXIMUM (Centigrate),SEPTEMBER MAXIMUM (Centigrate),APRIL PERCIPITATION (Millimeters),AUGUST PERCIPITATION (Millimeters),DECEMBER PERCIPITATION (Millimeters),FEBRUARY PERCIPITATION (Millimeters),JANUARY PERCIPITATION (Millimeters),JULY PERCIPITATION (Millimeters),JUNE PERCIPITATION (Millimeters),MARCH PERCIPITATION (Millimeters),MAY PERCIPITATION (Millimeters),NOVEMBER PERCIPITATION (Millimeters),OCTOBER PERCIPITATION (Millimeters),SEPTEMBER PERCIPITATION (Millimeters)
116,2007,7,Maharashtra,Yeotmal,667.0,1803.0,1082.0,0.0,1082.0,543.0,3000.0,0.0,0.0,848.0,1082.0,626.0,1129.0,304.0,0.0,1000.0,500.0,0.0,1000.0,1251.0,1239.0,8365.0,412.0,796.1,1.0,176.0,0.0,0.0,0.0,250.4,122.0,4.6,14.4,6.2,5.4,216.1,47047.0,48.18,55.55,56.6,26697.0,27.34,31.52,32.1,9371.0,9.6,11.07,11.3,83115.0,85.12,98.14,0.0,21.2,0.0,0.0,-1.0,-1.0,10.6,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,44.4,40.19,30.68,30.05,33.25,29.73,31.6,37.33,37.35,43.16,29.36,30.9,30.98,24.81,280.36,0.22,0.86,0.09,335.02,188.56,3.22,4.93,6.48,3.9,238.75
116,2008,7,Maharashtra,Yeotmal,400.0,1084.0,968.0,0.0,968.0,533.0,3000.0,0.0,0.0,740.0,601.0,142.0,1033.0,188.0,0.0,1000.0,0.0,0.0,0.0,333.0,339.0,5671.0,319.0,704.5,7.2,196.5,0.0,0.0,0.0,178.1,83.4,72.4,5.2,0.0,31.1,130.6,44865.0,45.95,53.01,56.8,22335.0,22.87,26.39,28.3,11808.0,12.09,13.95,14.9,79008.0,80.92,93.36,0.0,13.3,0.0,0.0,-1.0,-1.0,2.9,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,38.0,39.49,30.54,30.39,31.84,29.67,31.13,36.75,36.65,42.34,30.72,31.51,30.57,6.36,280.31,0.37,8.04,0.17,272.01,143.6,33.49,4.94,4.77,26.86,282.78
116,2009,7,Maharashtra,Yeotmal,1650.0,1109.0,524.0,0.0,524.0,733.0,2218.0,0.0,0.0,646.0,690.0,247.0,1392.0,209.0,0.0,867.0,0.0,0.0,0.0,406.0,410.0,7270.0,220.0,499.5,0.0,128.1,0.0,0.0,0.0,142.3,99.4,1.2,10.2,0.0,10.0,108.3,40899.0,41.89,48.41,43.9,34859.0,35.7,41.26,37.4,17414.0,17.83,20.61,18.7,93172.0,95.42,110.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.1,31.17,30.14,35.15,31.51,31.22,40.55,38.18,43.47,30.64,31.28,32.15,3.12,224.4,7.87,0.0,0.13,333.22,148.63,10.18,31.05,39.06,58.63,122.52
116,2010,7,Maharashtra,Yeotmal,0.0,1472.0,764.0,1400.0,765.0,538.0,1825.0,0.0,0.0,1156.0,743.0,578.0,1246.0,378.0,0.0,500.0,0.0,0.0,0.0,1376.0,1367.0,6680.0,275.0,,,,,,,,,,,,,,59829.0,60.74,70.87,49.0,40399.0,41.01,47.85,33.1,21761.0,22.09,25.78,17.8,121989.0,123.85,144.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.1,30.55,28.64,34.06,28.93,30.85,38.95,39.47,44.39,32.31,32.0,31.28,2.27,422.77,5.64,2.19,9.45,469.57,162.26,24.93,2.41,33.17,34.84,259.71
116,2011,7,Maharashtra,Yeotmal,1000.0,1714.0,1286.0,1000.0,1285.0,750.0,2780.0,0.0,0.0,1290.0,865.0,517.0,1303.0,289.0,0.0,0.0,0.0,0.0,0.0,1346.0,1341.0,7032.0,252.0,,,,,,,,,,,,,,64375.0,67.02,75.67,54.2,39960.0,41.6,46.97,33.6,14493.0,15.09,17.04,12.2,118828.0,123.71,139.68,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.29,30.06,29.51,32.65,28.11,30.88,37.49,37.42,42.55,30.54,31.82,30.8,63.17,273.62,0.16,7.38,0.0,279.76,149.82,4.97,7.91,0.66,7.45,234.06
116,2012,7,Maharashtra,Yeotmal,400.0,1789.0,1153.0,800.0,1151.0,833.0,889.0,0.0,0.0,1186.0,1096.0,643.0,1647.0,214.0,0.0,0.0,0.0,0.0,0.0,1643.0,1639.0,8455.0,357.0,928.7,0.0,185.3,0.0,0.0,0.0,352.4,151.2,0.0,0.0,5.7,41.8,192.3,60352.0,60.81,70.94,53.8,36458.0,36.73,42.86,32.5,15462.0,15.58,18.18,13.8,112272.0,113.12,131.98,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.1,30.02,29.65,33.01,29.47,30.41,38.32,37.1,43.91,29.29,30.8,30.77,4.41,219.04,0.0,0.96,4.51,420.64,152.19,0.02,4.81,8.02,27.25,330.47
116,2013,7,Maharashtra,Yeotmal,0.0,890.0,323.0,0.0,323.0,1000.0,1250.0,0.0,0.0,814.0,736.0,407.0,1250.0,200.0,0.0,0.0,1000.0,0.0,0.0,548.0,582.0,7549.0,303.0,1317.5,2.8,242.0,0.0,7.7,1.9,479.4,343.9,2.0,0.0,0.2,129.0,108.6,58374.0,58.58,68.3,59.8,27815.0,27.91,32.54,28.5,11402.0,11.44,13.34,11.7,97591.0,97.93,114.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.75,29.88,28.64,32.71,29.52,30.04,35.64,37.17,44.01,29.54,31.48,31.4,24.61,252.56,0.53,7.68,9.29,472.75,409.1,8.57,1.26,1.3,107.73,169.67
116,2014,7,Maharashtra,Yeotmal,0.0,921.0,445.0,825.0,478.0,0.0,1000.0,0.0,0.0,847.0,228.0,178.0,1223.0,0.0,0.0,0.0,444.0,0.0,0.0,319.0,346.0,6836.0,123.0,763.6,1.6,209.9,0.0,9.3,0.0,206.1,59.1,70.4,0.8,0.0,3.8,202.6,65971.0,66.1,77.19,55.1,34086.0,34.15,39.88,28.5,19632.0,19.67,22.97,16.4,119689.0,119.93,140.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.35,31.79,28.58,32.08,34.95,32.56,40.31,35.41,41.42,30.4,31.83,31.01,16.62,151.71,1.42,15.49,2.02,410.82,61.9,52.86,15.24,6.08,7.1,206.05
116,2015,7,Maharashtra,Yeotmal,0.0,1056.0,406.0,559.0,425.0,0.0,882.0,0.0,0.0,738.0,523.0,248.0,946.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,500.0,6679.0,201.0,779.5,19.0,203.7,0.0,3.9,22.3,85.1,204.9,59.0,9.8,0.0,2.1,169.7,67991.0,68.5,79.55,55.7,37456.0,37.74,43.82,30.7,16637.0,16.76,19.47,13.6,122084.0,122.99,142.84,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.11,31.11,31.4,33.18,28.24,33.18,37.44,36.12,42.64,31.69,32.79,31.55,58.7,326.0,0.0,2.86,14.27,147.22,313.83,62.85,11.14,0.61,11.29,218.21
116,2016,7,Maharashtra,Yeotmal,0.0,1294.0,452.0,1152.0,545.0,440.0,2147.0,-1.0,-1.0,739.0,1331.0,531.0,662.0,248.0,-1.0,1000.0,-1.0,-1.0,-1.0,1116.0,-1.0,7110.0,470.0,977.3,2.6,97.7,0.0,4.7,0.0,410.3,194.2,18.2,10.5,0.0,68.3,170.8,59373.0,59.82,69.47,57.6,26974.0,27.18,31.56,26.2,16697.0,16.82,19.54,16.2,103045.0,103.81,120.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,
116,2017,7,Maharashtra,Yeotmal,0.0,1016.0,537.0,754.0,549.0,432.0,2042.0,-1.0,-1.0,797.0,972.0,275.0,1211.0,200.0,400.0,1000.0,-1.0,-1.0,500.0,811.0,-1.0,4200.0,183.0,618.8,0.0,132.8,0.0,0.0,0.0,150.1,178.8,0.0,4.4,0.0,52.2,100.5,48715.0,49.08,57.0,48.9,32201.0,32.44,37.68,32.3,18677.0,18.82,21.85,18.8,99593.0,100.34,116.52,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,
117,1990,7,Maharashtra,Wardha,641.0,952.0,965.0,1000.0,966.0,429.0,0.0,0.0,0.0,596.0,660.0,349.0,983.0,167.0,0.0,500.0,1000.0,210.0,538.0,982.0,665.0,7770.0,200.0,1425.9,0.3,481.1,24.3,0.0,3.6,264.4,369.5,13.3,97.6,2.0,127.7,42.1,19422.0,47.06,49.74,60.6,7801.0,18.9,19.98,24.3,4834.0,11.71,12.38,15.1,32057.0,77.68,82.09,0.0,1.6,0.5,0.0,0.0,6.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,1.4,12.5,40.64,30.16,28.59,31.59,31.02,29.79,35.16,34.94,40.01,29.89,30.95,30.42,0.21,365.47,23.16,7.74,0.44,312.3,312.87,14.38,81.51,0.81,73.68,103.87
117,1991,7,Maharashtra,Wardha,486.0,1236.0,837.0,375.0,833.0,250.0,0.0,0.0,0.0,586.0,673.0,184.0,363.0,160.0,0.0,0.0,0.0,156.0,286.0,723.0,487.0,7233.0,130.0,654.8,2.4,113.3,0.0,0.0,7.2,296.7,206.5,2.6,1.7,8.4,0.3,15.7,15258.0,38.59,39.56,58.6,7042.0,17.81,18.26,27.0,3751.0,9.49,9.73,14.4,26051.0,65.89,67.54,0.0,2.1,0.4,0.0,0.1,6.1,2.9,0.0,0.0,0.0,0.1,0.0,0.0,2.2,0.0,0.0,0.0,0.0,2.0,15.6,39.55,29.7,28.21,33.08,28.73,31.21,36.7,37.15,43.4,29.37,32.75,31.56,26.95,236.1,0.08,3.79,9.05,357.47,182.83,2.13,1.3,6.08,3.77,23.4
117,1992,7,Maharashtra,Wardha,818.0,1155.0,1090.0,333.0,1087.0,500.0,0.0,0.0,0.0,555.0,740.0,405.0,612.0,237.0,333.0,0.0,0.0,250.0,1000.0,726.0,626.0,6200.0,119.0,1017.7,3.6,568.5,0.0,0.0,0.0,236.5,108.6,0.0,4.6,7.1,28.4,60.4,19295.0,48.64,49.87,58.9,10850.0,27.35,28.04,33.1,2627.0,6.62,6.79,8.0,32772.0,82.61,84.7,0.0,2.5,0.6,0.0,0.0,6.8,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.8,15.1,40.3,29.38,28.18,30.83,28.86,32.54,38.57,37.57,42.61,29.47,31.26,30.67,1.89,361.83,0.0,0.0,0.22,204.67,88.24,0.0,20.92,2.84,29.48,179.44
117,1993,7,Maharashtra,Wardha,1048.0,1191.0,1102.0,667.0,1100.0,750.0,1500.0,0.0,0.0,471.0,731.0,554.0,918.0,256.0,0.0,1000.0,0.0,294.0,667.0,1361.0,1153.0,7000.0,189.0,827.7,0.0,168.7,0.0,20.0,0.0,237.7,141.7,0.0,0.0,0.0,75.0,184.6,12376.0,31.65,32.48,52.6,6094.0,15.59,15.99,25.9,5054.0,12.93,13.27,21.5,23524.0,60.16,61.74,0.0,3.2,0.0,0.0,0.0,6.8,0.8,0.0,0.0,0.0,0.9,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.2,10.3,40.08,30.34,27.66,32.14,29.55,30.98,38.34,35.11,43.27,29.02,31.34,30.12,4.51,207.34,4.47,9.35,0.0,389.27,170.68,67.05,16.96,0.01,68.59,292.06
117,1994,7,Maharashtra,Wardha,882.0,1419.0,894.0,400.0,887.0,500.0,1500.0,0.0,0.0,631.0,571.0,460.0,728.0,196.0,400.0,667.0,0.0,244.0,500.0,856.0,765.0,7327.0,211.0,1395.0,0.0,249.2,0.0,10.1,0.0,489.9,205.4,0.0,0.0,0.0,125.7,314.7,17153.0,44.41,45.97,67.6,5956.0,15.42,15.96,23.5,2281.0,5.91,6.11,9.0,25390.0,65.74,68.05,0.0,4.0,0.1,0.0,0.0,6.3,2.7,0.0,0.0,0.0,0.2,0.0,0.0,4.2,0.0,0.0,0.0,0.0,1.6,13.0,38.86,28.86,28.41,31.1,29.04,29.09,35.94,37.87,43.27,29.14,31.99,30.15,38.18,351.36,0.0,20.04,20.0,619.77,167.2,0.0,9.46,2.17,100.27,278.49
117,1995,7,Maharashtra,Wardha,1143.0,1203.0,969.0,474.0,955.0,500.0,0.0,0.0,0.0,450.0,672.0,477.0,880.0,231.0,0.0,500.0,0.0,262.0,750.0,981.0,898.0,7489.0,226.0,1017.1,8.5,109.4,0.1,12.5,40.6,288.5,200.9,53.0,3.5,0.0,64.8,235.3,15530.0,40.42,41.86,61.8,6365.0,16.57,17.16,25.3,3232.0,8.41,8.71,12.9,25127.0,65.4,67.73,0.0,3.7,0.0,0.0,0.0,6.9,0.4,0.0,0.0,0.0,0.1,0.0,0.1,3.9,0.2,0.0,0.0,0.2,2.3,14.6,39.44,30.84,29.75,31.36,26.74,31.16,39.46,35.25,41.16,30.48,31.99,31.14,13.54,202.94,1.53,0.55,31.42,457.73,125.24,90.28,11.61,0.59,35.44,276.51
117,1996,7,Maharashtra,Wardha,1000.0,1478.0,1473.0,381.0,1441.0,1000.0,1000.0,0.0,0.0,591.0,842.0,462.0,833.0,250.0,0.0,500.0,0.0,343.0,800.0,1292.0,1193.0,6713.0,220.0,768.7,5.8,257.4,0.0,1.7,0.0,225.9,25.3,0.5,0.0,4.5,111.9,135.7,21159.0,54.96,57.02,77.2,5337.0,13.86,14.38,19.5,928.0,2.41,2.5,3.4,27424.0,71.23,73.9,0.0,3.6,0.0,0.0,0.1,8.4,0.3,0.0,0.0,0.0,0.1,0.0,0.1,3.8,0.0,0.0,0.0,0.0,3.1,12.2,39.98,29.56,28.66,33.01,29.72,31.53,38.56,37.84,43.29,30.3,30.69,30.85,26.99,231.91,0.05,2.75,7.64,276.55,33.48,13.15,1.0,9.06,75.3,209.23
117,1997,7,Maharashtra,Wardha,500.0,311.0,758.0,250.0,749.0,500.0,0.0,0.0,0.0,233.0,315.0,375.0,554.0,71.0,0.0,500.0,0.0,175.0,125.0,929.0,962.0,13783.0,75.0,1331.0,15.4,219.5,124.6,0.0,229.6,214.0,142.6,0.0,17.8,24.4,210.6,132.5,15808.0,36.47,41.19,56.7,4573.0,10.55,11.92,16.4,7479.0,17.25,19.49,26.8,27860.0,64.27,72.59,0.0,3.2,0.3,0.0,0.1,11.2,1.1,0.0,0.0,0.0,0.1,0.0,0.1,3.4,0.0,0.0,0.0,0.0,2.9,15.9,37.88,30.37,27.26,31.62,27.77,31.02,37.34,37.08,41.85,30.11,32.07,30.74,28.79,215.49,66.7,0.0,10.32,238.23,96.67,0.67,9.58,40.18,64.51,162.57
117,1998,7,Maharashtra,Wardha,1000.0,1084.0,1076.0,350.0,1050.0,1000.0,1500.0,0.0,0.0,472.0,978.0,466.0,891.0,250.0,333.0,500.0,0.0,296.0,500.0,1005.0,974.0,8207.0,129.0,1052.4,0.0,208.7,0.0,0.0,72.6,219.1,119.0,78.0,2.1,70.5,66.9,215.5,20005.0,44.1,55.03,65.8,6967.0,15.36,19.17,22.9,3433.0,7.57,9.44,11.3,30405.0,67.03,83.65,0.0,4.8,0.3,0.0,0.2,10.9,2.0,0.0,0.0,0.1,0.1,0.0,0.1,5.0,0.0,0.0,0.0,0.0,3.0,16.2,40.32,31.09,28.2,31.87,28.93,31.46,39.14,35.99,43.72,29.6,31.95,30.8,16.82,268.92,0.0,13.7,8.12,247.72,102.43,36.12,12.26,40.13,45.96,261.87
117,1999,7,Maharashtra,Wardha,600.0,1214.0,794.0,429.0,779.0,1000.0,1000.0,0.0,0.0,531.0,918.0,351.0,794.0,333.0,300.0,1000.0,500.0,316.0,571.0,1407.0,1350.0,8619.0,222.0,1094.1,0.0,238.9,0.0,14.4,0.0,228.2,197.9,0.0,26.1,0.0,109.1,279.5,22411.0,50.22,62.08,65.7,8611.0,19.29,23.85,25.3,3074.0,6.89,8.52,9.0,34096.0,76.4,94.45,0.0,4.6,0.2,0.0,0.1,13.8,2.1,0.0,0.0,0.1,0.1,0.0,0.1,4.8,0.0,0.0,0.0,0.0,3.0,14.9,41.74,29.97,28.67,32.54,27.89,30.92,36.26,37.57,42.01,30.34,31.63,30.05,0.38,248.62,0.0,20.26,0.28,203.18,94.52,0.54,43.42,0.0,94.42,306.61
117,2000,7,Maharashtra,Wardha,500.0,1166.0,1019.0,278.0,989.0,0.0,1000.0,0.0,0.0,542.0,1098.0,341.0,930.0,222.0,0.0,1000.0,500.0,333.0,500.0,1182.0,1161.0,6683.0,193.0,1804.7,0.0,376.1,0.0,0.1,1.6,732.4,525.2,5.4,38.3,0.0,17.3,108.3,18870.0,49.13,51.57,56.7,9446.0,24.59,25.82,28.4,4967.0,12.93,13.57,14.9,33283.0,86.65,90.96,0.0,5.2,0.0,0.0,0.1,14.1,0.4,0.0,0.0,0.1,0.1,0.0,0.3,5.6,0.0,0.0,0.0,0.0,4.6,14.0,41.57,30.71,29.52,31.27,29.72,30.1,35.9,36.72,41.03,31.54,32.97,31.31,0.85,210.66,0.19,9.13,0.0,385.09,184.0,0.23,27.6,0.0,9.53,77.34
117,2001,7,Maharashtra,Wardha,600.0,1307.0,967.0,471.0,944.0,0.0,2000.0,0.0,0.0,624.0,1173.0,400.0,750.0,250.0,0.0,0.0,667.0,250.0,1000.0,1297.0,1273.0,5981.0,154.0,919.5,31.7,316.8,0.0,0.2,16.8,101.7,303.6,16.8,3.7,0.0,65.1,63.1,18420.0,47.96,50.42,56.1,8484.0,22.09,23.22,25.8,5957.0,15.51,16.31,18.1,32861.0,85.55,89.96,0.0,3.7,0.0,0.0,0.1,14.4,0.4,0.0,0.0,0.1,0.1,0.0,0.3,4.1,0.0,0.0,0.0,0.0,4.3,13.6,39.5,30.05,28.75,33.55,29.27,30.76,35.68,36.4,43.53,30.21,31.54,32.0,37.1,248.93,0.0,0.0,9.8,193.65,256.0,23.15,28.5,0.63,100.09,78.58
117,2002,7,Maharashtra,Wardha,600.0,1211.0,919.0,286.0,906.0,0.0,0.0,0.0,0.0,476.0,1476.0,310.0,909.0,111.0,0.0,0.0,100.0,333.0,0.0,1059.0,1049.0,5949.0,161.0,860.6,6.3,265.8,0.0,2.0,1.9,23.2,381.6,0.2,20.4,0.8,43.0,115.4,12104.0,31.51,33.13,47.0,8595.0,22.38,23.53,33.4,5068.0,13.19,13.87,19.7,25767.0,67.08,70.54,0.0,3.7,0.0,0.0,0.1,15.5,0.5,0.0,0.0,0.1,0.1,0.0,0.3,4.1,0.0,0.0,0.0,0.0,3.0,13.1,41.32,29.02,30.46,32.94,28.45,32.25,36.78,37.55,43.71,29.55,31.67,30.57,15.36,309.66,0.13,8.33,6.19,97.49,293.35,5.08,25.71,0.87,31.03,150.88
117,2003,7,Maharashtra,Wardha,667.0,1208.0,983.0,400.0,974.0,0.0,0.0,0.0,0.0,632.0,1401.0,433.0,905.0,167.0,0.0,0.0,-1.0,500.0,0.0,1461.0,1447.0,5921.0,229.0,890.3,0.2,257.6,0.0,0.0,0.0,372.5,118.1,0.0,0.0,0.0,4.7,137.2,12582.0,32.58,34.37,60.0,4616.0,11.95,12.61,22.0,3784.0,9.8,10.34,18.0,20982.0,54.33,57.31,0.0,5.7,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,17.7,41.3,30.03,28.55,33.08,29.44,31.0,38.31,36.79,43.8,30.2,31.3,30.46,13.19,264.73,7.49,13.77,0.04,334.43,200.09,33.89,2.54,0.93,11.79,168.56
117,2004,7,Maharashtra,Wardha,1000.0,1168.0,897.0,333.0,884.0,0.0,0.0,0.0,0.0,516.0,840.0,460.0,885.0,200.0,0.0,0.0,0.0,1000.0,500.0,1033.0,1028.0,4500.0,219.0,858.7,0.0,236.2,0.0,0.0,66.0,235.7,178.0,0.0,20.0,16.7,15.6,90.5,13234.0,34.39,36.31,55.4,6464.0,16.8,17.73,27.0,4204.0,10.93,11.53,17.6,23902.0,62.12,65.57,0.0,4.2,0.0,0.0,-1.0,-1.0,1.1,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,14.1,41.51,29.55,28.78,31.69,28.7,31.55,37.57,38.39,42.39,29.98,31.24,31.36,9.61,205.25,0.0,0.23,21.48,302.14,125.79,3.2,24.11,7.99,18.35,202.5
117,2005,7,Maharashtra,Wardha,1000.0,1263.0,808.0,375.0,791.0,0.0,0.0,0.0,0.0,533.0,1013.0,550.0,1030.0,205.0,1000.0,0.0,0.0,1000.0,600.0,1089.0,1085.0,5531.0,186.0,1174.3,11.9,214.5,3.9,8.7,88.7,323.5,182.1,26.0,1.6,0.0,85.0,228.4,14774.0,34.06,40.53,50.1,8199.0,18.9,22.49,27.8,6502.0,14.99,17.84,22.1,29475.0,67.95,80.86,0.0,5.6,0.0,0.0,-1.0,-1.0,1.9,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,18.2,40.01,30.39,27.39,32.37,28.7,30.69,40.56,37.15,43.31,28.05,31.31,31.01,15.42,209.91,0.15,3.21,24.42,345.96,160.3,26.0,7.49,0.0,69.68,320.25
117,2006,7,Maharashtra,Wardha,1000.0,1482.0,853.0,400.0,839.0,0.0,2000.0,0.0,0.0,547.0,567.0,592.0,1189.0,250.0,400.0,0.0,400.0,1000.0,583.0,1205.0,1199.0,6744.0,227.0,1097.0,27.2,302.1,0.0,0.0,0.0,357.8,108.3,80.6,52.4,17.3,36.0,115.3,16852.0,43.34,46.12,49.2,10054.0,25.86,27.52,29.4,7341.0,18.88,20.09,21.4,34247.0,88.08,93.72,0.0,7.2,0.0,0.0,-1.0,-1.0,2.1,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,24.6,39.58,29.91,29.69,33.62,28.54,30.79,38.04,34.67,41.52,30.32,32.07,31.12,11.65,348.33,0.0,0.0,0.0,449.42,115.7,86.69,55.41,7.23,15.99,302.57
117,2007,7,Maharashtra,Wardha,900.0,1715.0,750.0,500.0,736.0,0.0,3000.0,0.0,0.0,712.0,1030.0,591.0,1303.0,500.0,500.0,0.0,300.0,1000.0,800.0,1332.0,1326.0,5804.0,327.0,1314.7,6.6,272.6,0.0,2.2,0.0,413.3,336.0,7.8,6.6,11.0,0.7,257.9,17739.0,45.47,48.67,50.9,10539.0,27.02,28.91,30.3,6558.0,16.81,17.99,18.8,34836.0,89.3,95.57,0.0,9.1,0.0,0.0,-1.0,-1.0,2.7,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,26.8,40.56,30.46,29.4,32.64,29.12,31.35,37.85,36.85,43.4,29.26,31.07,31.35,21.0,276.01,0.32,1.53,0.21,361.54,189.09,4.76,8.11,5.28,3.23,227.55
